candidate_id,zipcode,latitude,longitude,geo_missing_flag,size,new_total_capacity,new_under5_capacity_max,fixed_build_cost,blocked_by_existing,build_selected,new_under5_assigned,under5_equipment_cost_newbuild,total_newbuild_related_cost
20482,11210,40.62227408923411,-73.94742009783916,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20495,11210,40.62420120283515,-73.95021029675065,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20499,11210,40.621514552489266,-73.94894503933165,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20500,11210,40.62353626521694,-73.93752863546358,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20501,11211,40.70996741699978,-73.94893490287939,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20510,11211,40.70357442914858,-73.94975915651683,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20517,11211,40.70346201417632,-73.95218277090348,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20531,11211,40.71902208659885,-73.94941684961165,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20534,11211,40.70150206259634,-73.96342455898156,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20537,11211,40.70871419583115,-73.94910895066789,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20541,11211,40.716038016200066,-73.96535577285901,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20548,11211,40.7157058676781,-73.95932442745479,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20549,11211,40.7173526020878,-73.96424441137727,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20550,11211,40.706029844320206,-73.94692938574114,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20555,11211,40.70273916493029,-73.95773755822258,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20565,11211,40.7184285334657,-73.96036340376376,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20567,11211,40.705346268962856,-73.95017190325231,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20571,11211,40.711690986565195,-73.95130660779193,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20596,11211,40.70614998096636,-73.96606435583999,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20603,11212,40.65958039139488,-73.91617115292743,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20605,11212,40.65371942938457,-73.91264047865187,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20610,11212,40.65561810841682,-73.91092074301334,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20615,11212,40.66206328635391,-73.92380084569008,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20634,11212,40.65378419765701,-73.9094376180106,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20635,11212,40.65343297315519,-73.919763719467,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20640,11212,40.654650252436966,-73.92115123265808,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20645,11212,40.6551166251956,-73.90803810418069,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20646,11212,40.65252714197821,-73.9137296710121,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20672,11212,40.65464826671809,-73.91007258562236,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20675,11212,40.653302199375794,-73.9108934177144,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20678,11212,40.669075061515656,-73.90916933058995,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20686,11212,40.672458345824886,-73.91432577502586,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20702,11213,40.667854385442986,-73.92768260035683,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20709,11213,40.670054713393576,-73.92929843723404,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20713,11213,40.66640953016423,-73.94334553094689,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20714,11213,40.67598306085992,-73.94405858104174,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20732,11213,40.66240211247458,-73.92695930503885,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20737,11213,40.66101271611694,-73.94647799395504,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20741,11213,40.66880620430099,-73.93142610137205,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20751,11213,40.66773168308084,-73.93385039040867,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20758,11213,40.669287091875894,-73.93672500206574,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20759,11213,40.6765593842955,-73.93610975068545,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20760,11213,40.66091829683067,-73.9431828027321,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20768,11213,40.66106564877856,-73.93580341162722,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20782,11213,40.67679568867472,-73.94645432612555,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20791,11213,40.673302605359034,-73.93334068472772,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20801,11214,40.60090874734881,-74.00620251567744,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20802,11214,40.60892660504136,-73.99173884933698,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20804,11214,40.59476338218721,-74.00176132103987,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20807,11214,40.60388874412243,-73.99668736087101,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20810,11214,40.598786071163296,-74.00205957829147,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20817,11214,40.606597127389314,-73.98687453975987,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20822,11214,40.59959604854822,-74.00288120695886,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20834,11214,40.61061095526309,-73.99589474540102,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20844,11214,40.598483239942254,-73.99659902502516,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20853,11214,40.59763094088304,-74.0031682777928,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20856,11214,40.59292846651427,-73.98760227439372,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20862,11214,40.60115838973777,-73.98769356630712,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20865,11214,40.61015835360078,-74.00047083658764,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20876,11214,40.59715773927156,-74.00071638582382,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20881,11214,40.593202079625144,-74.00041255452764,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20927,11215,40.66973610611645,-73.99093872062187,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20937,11215,40.67016863416329,-73.98934295977774,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20942,11215,40.67206910221409,-73.98283205137373,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20954,11215,40.65713441160216,-73.97592190635037,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20964,11215,40.65875260288364,-73.98767209025253,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20965,11215,40.67509659513932,-73.9763748742514,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20966,11215,40.67401335838361,-73.9761683787724,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20974,11215,40.67505544085604,-73.99020523212691,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20976,11215,40.66770983077655,-73.98021351449088,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20977,11215,40.65724105892587,-73.97287133935963,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20987,11215,40.66449648114419,-73.97645126799603,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20994,11215,40.6576139768186,-73.97812688805138,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20998,11215,40.67522008043147,-73.97950982632855,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
20999,11215,40.67157598298236,-73.97985156545892,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21001,11216,40.68052604641741,-73.94824647298032,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21003,11216,40.67980736381202,-73.95134256844058,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21031,11216,40.6839975510567,-73.95903152713085,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21043,11216,40.68168888087372,-73.94147673829347,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21046,11216,40.675501378713726,-73.94167041954768,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21060,11216,40.67323243695184,-73.94472817864775,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21069,11216,40.67500609865242,-73.93970562609147,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21087,11216,40.67044699220981,-73.95055854952005,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21090,11216,40.67325496829501,-73.94139871663086,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21148,11217,40.6735002930664,-73.98124456649715,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21158,11217,40.68355375980941,-73.98658022642353,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21166,11217,40.6846178965253,-73.98491115641833,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21175,11217,40.672571066554575,-73.97051704109441,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21184,11217,40.678912676420005,-73.98229075906244,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21185,11217,40.675588058634595,-73.9763189348058,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21187,11217,40.68137229579335,-73.98504106825831,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21189,11217,40.67604275854181,-73.9790348517867,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21192,11217,40.68784454415216,-73.97849331694952,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21195,11217,40.68221416734868,-73.9737383720005,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21197,11217,40.686602652666735,-73.98747371633206,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21201,11218,40.65073219824913,-73.96879532186139,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21202,11218,40.64665970857044,-73.97533409746408,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21203,11218,40.64491970247361,-73.97289437118143,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21212,11218,40.632552693076015,-73.9800691625249,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21213,11218,40.64238549485508,-73.97249019331512,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21223,11218,40.64493100920474,-73.97650881498801,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21227,11218,40.633239655360306,-73.96790637234187,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21232,11218,40.64473337480656,-73.96754629783025,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21241,11218,40.6379452946348,-73.96871528095768,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21254,11218,40.633702169302346,-73.97886968751659,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21293,11218,40.64552370521712,-73.96825205699166,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21298,11218,40.63727853182052,-73.97002508743934,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21301,11219,40.62577629757592,-73.98814957021284,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21313,11219,40.636906915606254,-73.98713979791656,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21316,11219,40.64328009334669,-73.99609185182199,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21317,11219,40.62910565768767,-74.00471832115147,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21323,11219,40.63184489753635,-73.99806792767795,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21324,11219,40.62538173356484,-73.99102310528913,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21325,11219,40.62479425814642,-73.99600004837099,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21330,11219,40.62609190282637,-73.98976974877993,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21331,11219,40.626545790451296,-74.00003238166657,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21335,11219,40.62756074924917,-74.00290907847982,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21337,11219,40.63745141661521,-73.99422803375585,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21342,11219,40.63756153414327,-74.00284085462462,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21344,11219,40.63871122258234,-73.99925136671038,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21347,11219,40.63715348825747,-73.99116156195946,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21348,11219,40.64262398434539,-74.00597659938393,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21350,11219,40.625540841202785,-73.99975286137506,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21351,11219,40.636998661650885,-73.99691814754813,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21355,11219,40.62669878822606,-73.99172875772713,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21361,11219,40.633337256195595,-73.99282640224845,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21365,11219,40.62693091486945,-73.99651204866692,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21366,11219,40.633922052359566,-73.99691895540897,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21371,11219,40.638261097968886,-73.99495282486524,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21373,11219,40.62627730786224,-73.99818317513507,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21381,11219,40.64211498806679,-74.00471791632887,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21382,11219,40.62468614317463,-74.00207267979016,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21384,11219,40.64296970592609,-73.99484086826126,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21386,11219,40.62552742753233,-73.99488915716927,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21388,11219,40.641967401893375,-73.98781092288185,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21389,11219,40.62839604323765,-73.98726159248518,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21391,11219,40.63733731990367,-74.00149538514417,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21392,11219,40.63891638380626,-73.99355412599242,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21394,11219,40.631703790763616,-74.00056657649048,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21395,11219,40.64224454494171,-73.99920565205353,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21397,11219,40.642630737969746,-73.99319113770316,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21398,11219,40.624961995592706,-73.99346506421188,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21407,11220,40.63750324856785,-74.01045429906218,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21418,11220,40.6328449753181,-74.01569036322898,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21431,11220,40.63491586120749,-74.00500054274853,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21437,11220,40.64155700352226,-74.00348310417898,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21439,11220,40.64828190594287,-74.02279184517812,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21441,11220,40.63240024678537,-74.00456962167796,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21453,11220,40.650566342256575,-74.0110850312072,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21460,11220,40.633740040065014,-74.00420164317153,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21462,11220,40.63785479901615,-74.0055874250452,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21471,11220,40.64802229259307,-74.01902301210814,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21474,11220,40.637461321753186,-74.01954723020343,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21484,11220,40.64820872264366,-74.00931264402898,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21487,11220,40.64882383474651,-74.01670301952518,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21492,11220,40.637067126665805,-74.01730286957502,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21494,11220,40.635479944023054,-74.01600591541184,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21495,11220,40.63590715496665,-74.00618035460582,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21506,11221,40.68655281537782,-73.92589411833906,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21534,11221,40.693074900124245,-73.93326602518646,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21550,11221,40.68197531314791,-73.9346818022375,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21562,11221,40.683912603364355,-73.92711216033857,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21568,11221,40.69409525456106,-73.93135232406203,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21577,11221,40.68322136431796,-73.92129393866392,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21587,11221,40.696198069681635,-73.9335145346978,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21595,11221,40.68184385235766,-73.92852354188415,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21596,11221,40.68176448314557,-73.92356205583582,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21597,11221,40.697232904779135,-73.92913776038239,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21599,11221,40.68611608047472,-73.91937795135223,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21605,11222,40.73346480551116,-73.95245547587449,False,medium,200,100,95000,0,1,100.0,10000.0,105000.0
21649,11222,40.73356099944995,-73.94369288817744,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21657,11222,40.733472754973185,-73.95555550340956,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21668,11222,40.72698401207847,-73.94426267395194,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21671,11222,40.7192636971443,-73.94628215629591,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21677,11222,40.736019417861165,-73.95038829271171,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21685,11222,40.72176815526135,-73.94903381721448,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21691,11222,40.72057722360611,-73.9560936394913,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21703,11223,40.60618716695428,-73.97217421376884,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21709,11223,40.60178910685618,-73.983689371717,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21710,11223,40.58973191518634,-73.98312480020475,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21718,11223,40.59165299289434,-73.9731939620352,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21728,11223,40.605544950763864,-73.97579978190439,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21741,11223,40.5945676455198,-73.97081903742219,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21743,11223,40.60734034346264,-73.97222869367197,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21757,11223,40.60094472278659,-73.96723062878421,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21758,11223,40.59592180998248,-73.9788221972615,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21760,11223,40.59660767856485,-73.98072056919278,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21764,11223,40.60769470677363,-73.97984890115156,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21765,11223,40.607295924854576,-73.96916890686768,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21776,11223,40.59934167910047,-73.96828868749304,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21780,11223,40.60389535661702,-73.9832303340271,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21782,11223,40.59845200708182,-73.97489198107564,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21783,11223,40.606477661845446,-73.98185161179592,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21790,11223,40.59087772750965,-73.98186311484628,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21791,11223,40.59440796211668,-73.98038937564438,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21792,11223,40.60476544753987,-73.96712015179993,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21793,11223,40.591978528702285,-73.98028611261121,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21800,11223,40.60285335308755,-73.98082390487988,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21821,11224,40.580065424638526,-73.98148798442179,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21878,11224,40.56805018118432,-73.98869775422315,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21884,11224,40.56927405056538,-73.97999750273456,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21887,11224,40.56886604435272,-73.99768541010768,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21892,11224,40.58605156664564,-73.99438892357533,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21894,11224,40.568743567214305,-73.97874966469486,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21900,11224,40.57287335179782,-73.99049384359911,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21919,11225,40.65529299549297,-73.94831489653149,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21949,11225,40.65582677395959,-73.94669601061636,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21976,11225,40.65584535102705,-73.96263948475331,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21980,11225,40.66831302538522,-73.961326041401,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21983,11225,40.663533311486304,-73.95023808415431,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21986,11225,40.67183696498839,-73.95617197185949,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
21996,11225,40.6571434039018,-73.94482274303074,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22007,11226,40.65499761797259,-73.96054807142406,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22011,11226,40.64327774402545,-73.96509752430298,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22012,11226,40.64341030197329,-73.96656744586147,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22013,11226,40.64113541513977,-73.95924510344362,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22018,11226,40.65266308685682,-73.9620918602374,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22019,11226,40.65341280068837,-73.96291262050862,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22021,11226,40.65565299053703,-73.9634759893762,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22027,11226,40.652017662496114,-73.95478137285727,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22035,11226,40.63822360347971,-73.95472090860841,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22036,11226,40.65125269267763,-73.95559213253067,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22060,11226,40.651430237590766,-73.95967978503262,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22069,11226,40.6536410111801,-73.94767305083744,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22090,11226,40.6429064556178,-73.96404913891416,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22097,11226,40.64273339069712,-73.95684887968164,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22102,11228,40.61276726633475,-74.00842456814983,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22103,11228,40.613036039255704,-74.00323822708705,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22105,11228,40.62440049201179,-74.00693343568423,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22134,11228,40.61535038731291,-74.0099909229933,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22141,11228,40.61591099421775,-74.02146400811952,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22181,11228,40.62221348281687,-74.02187388568473,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22189,11228,40.61201539306599,-74.00506978043916,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22238,11229,40.59170577980839,-73.95617380796592,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22243,11229,40.59777753691037,-73.94380975193474,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22253,11229,40.59600811957318,-73.95383707320934,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22258,11229,40.59922740320386,-73.95440554353934,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22261,11229,40.60374591238373,-73.94106757654032,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22264,11229,40.596859226966615,-73.93959484052183,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22269,11229,40.59731167518175,-73.95446341287557,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22274,11229,40.60792907870332,-73.94354320240683,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22282,11229,40.61019703484456,-73.9427974749319,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22283,11229,40.59222481931321,-73.93853939317489,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22287,11229,40.5941497437585,-73.93830100804442,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22293,11229,40.60600634074434,-73.95051075392759,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22298,11229,40.595437250086654,-73.95234584772749,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22299,11229,40.593065486789506,-73.94698500301273,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22304,11230,40.62697925879903,-73.96610483403833,False,large,400,200,115000,0,1,167.0,16700.0,131700.0
22306,11230,40.617582179546055,-73.97391306146584,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22310,11230,40.61579258423532,-73.96616951663982,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22321,11230,40.62261104563441,-73.97435785248322,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22324,11230,40.630968574739775,-73.95686001987922,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22330,11230,40.63170787137666,-73.9616851191615,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22335,11230,40.61840223609254,-73.9733489853007,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22336,11230,40.630830371278286,-73.96522650656127,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22339,11230,40.62287248829283,-73.97181176086085,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22342,11230,40.62086968780496,-73.95675929852811,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22350,11230,40.623289480985726,-73.9707232642381,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22351,11230,40.62474367301323,-73.96585692942699,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22355,11230,40.618664943965285,-73.97211049426919,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22358,11230,40.627500997735794,-73.957144497631,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22359,11230,40.61702317430066,-73.9726941584582,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22365,11230,40.61489126190646,-73.9664244441006,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22370,11230,40.6225950341594,-73.95764265512778,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22374,11230,40.6218502884066,-73.97105390217823,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22377,11230,40.61545676192172,-73.95910014382495,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
22381,11230,40.61927322672902,-73.957961406473,False,large,400,200,115000,0,1,200.0,20000.0,135000.0
