candidate_id,facility_id,zipcode,distance_miles
3893,401768,10040,0.04754203556342669
3895,113654,10040,0.01726324884478756
3895,66956,10040,0.05805751814268116
3895,880913,10040,0.017144060520677514
3895,877698,10040,0.05918539932109134
3895,903910,10040,0.03376508687300102
3895,920260,10040,0.05888073193164954
4542,913393,10065,0.05332184529925257
4542,906521,10065,0.05332184529925257
4565,902867,10065,0.04292394225854666
7825,709540,10128,0.03164828843905758
7843,73939,10128,0.05546269473212957
7885,709540,10128,0.05369696549001944
7897,909949,10128,0.05055108019908424
14360,122355,10282,0.051005899892448685
14370,122355,10282,0.03585190757464197
14386,122355,10282,0.057321786001080885
14610,186523,10301,0.026420853419159746
14611,889689,10301,0.04670566730881775
14627,367975,10301,0.04882676371587917
14633,71531,10301,0.010888918898814987
14641,573595,10301,0.05648176198787014
14644,71701,10301,0.024065254154945568
14660,902381,10301,0.04701578185623406
14661,367975,10301,0.030313569241103108
14662,367975,10301,0.026704678166336017
14666,186523,10301,0.03444365029170118
14683,863589,10301,0.055249062425062764
14697,863589,10301,0.03359517197770528
14712,767191,10302,0.037485856151163434
14712,852938,10302,0.0415884232078099
14714,800624,10302,0.05661340249938167
14725,833419,10302,0.03796953960188575
14730,909421,10302,0.026083154486652268
14740,833419,10302,0.039735487012191005
14743,379420,10302,0.04923115035714758
14744,715176,10302,0.05526257795541987
14744,383666,10302,0.05526257795541987
14770,892200,10302,0.03763156255394598
14776,847159,10302,0.04028569987743639
14807,883083,10303,0.05873418853686923
14814,883083,10303,0.013146821488901813
14823,656194,10303,0.03435968733155379
14833,860999,10303,0.05396234354408347
14834,625703,10303,0.05526044721509416
14837,71684,10303,0.04720252951253839
14840,917334,10303,0.0202079228214472
14844,453870,10303,0.04513141600377452
14848,911141,10303,0.03747177300180912
14849,795489,10303,0.04623344133366554
14856,830834,10303,0.03455398984679415
14857,507416,10303,0.018783027280202442
14857,870643,10303,0.04465012600408689
14861,669055,10303,0.05580418293453627
14881,625703,10303,0.024092723047702824
14881,398241,10303,0.03788407513085841
14884,625703,10303,0.0522651270481281
