facility_id,facility_name,zipcode,program_type,n_f,b_f,U_f,U_f_int,cslot_f,alpha_big_f,x_added,x_total_added,u_under5_added,delta_triggered,selected_cost_regime,expansion_cost,under5_equipment_cost_expansion,total_facility_related_cost
689605,"Children's Art & Science Workshops, Inc. @ PS 18",10034,SACC,126.0,0.0,151.2,151,250,358.73015873015873,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
699180,God is Love Reaching The Heights Inc.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
709917,"Fresh Youth Initiatives, Inc",10034,SACC,140.0,0.0,168.0,168,250,342.85714285714283,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
716227,Happy Shiny Faces II Corp,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
720759,"Play Study Win, Inc - Inwood Academy",10034,SACC,180.0,0.0,216.0,216,250,311.1111111111111,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
723858,Little Daydreamers Daycare LLC,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
775815,Divine Care Group Family Daycare Corp.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
776621,"Pena De Los Santos, Massiel",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
789519,"Cradle to Crayons Daycare, Corp",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
791548,CHILDREN'S IN VICTORY DAY CARE CORP.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
799507,"Aura's Bright Children Daycare, Corp.",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
816452,"Abed Fuentes, Niurka",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
817794,"ABC Loves Kids, Inc.",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
822401,"Casado, Suhairy",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
832571,My Tiny Shining Stars Daycare Corp,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
838863,"Cabrera, Dinilsa",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
839532,"Jimenez, Rosa",10034,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
842837,"Reyes Correa, Gisela",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
845788,My Little Shining Stars Daycare Corp.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
846806,My Tiny Tots Daycare Corp,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
846975,"Children's Arts & Science Workshops, Inc.",10034,SACC,60.0,0.0,72.0,72,300,533.3333333333334,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
849142,"Diaz, Marisela",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
850438,Tree House Daycare Inc.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
853989,"Contreras, Natalie",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
857187,DD Play and Learn Daycare LLC,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
869382,Divino Nino Child Care Center,10034,SACC,30.0,0.0,36.0,36,300,866.6666666666666,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
873615,"Duran De Lombert, Julia",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
875912,"Nolasco, Shaney",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
875949,"Cordero Mateo, Alexandra",10034,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
877328,"Ventura, Natalie",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
878243,"Sabando, Nurys",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
880086,"Feliz, Diomara",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
885295,"Ramos, Jennifer",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
890452,The Kids Place Daycare Corp,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
890632,"Lombert Duran, Hector",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
896143,"Pichardo Zapata, Maria",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
900030,"Evangelista Fermin, Ingrid",10034,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
901186,"Vasquez, Claudia",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
901469,"Contreras, Claudia",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
902025,CTB Daycare II Inc.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
905035,"Ventura De Suero, Wendy",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
905557,"Paulino Vasquez, Francis",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
908345,"Rodriguez De Rivera, Elba",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
912870,THE RAINBOW PLAYHOUSE DAYCARE CORP.,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
913086,MY LITTLE STARZ DAYCARE CORP,10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
913401,"Taveras  Martinez, Miguelina",10034,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
918280,Yonalys Happy Play Land Daycare LLC,10034,GFDC,10.0,8.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
921405,"Ortiz, Frankie",10034,GFDC,14.0,10.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
922510,ONE GIGGLES AT A TIME DAYCARE LLC,10034,GFDC,10.0,8.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
66000,"Dalrymple, Ronda",10035,FDC,6.0,6.0,7.199999999999999,7,350,3533.3333333333335,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
67207,"Cisse, Penda",10035,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
188577,"Burrison, Liza",10035,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
191045,"Santos, Ginger",10035,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
221754,"Crump, Karen",10035,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
242540,Association to Benefit Children,10035,SACC,61.0,0.0,73.2,73,300,527.8688524590164,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
282285,"Jara- Sanchez, Bella",10035,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
596502,"Robinson, Latreece",10035,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
629029,I Have A Dream Foundation @PS 7 East Harlem Prog.,10035,SACC,65.0,0.0,78.0,78,300,507.6923076923077,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
689572,"SCAN-Harbor, Inc.",10035,SACC,38.0,0.0,45.6,45,300,726.3157894736842,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
689575,"SCAN-Harbor, Inc.",10035,SACC,40.0,0.0,48.0,48,300,700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
734633,"Banyan, Shakera",10035,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
746460,"Lanzo, Latisha",10035,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
752681,"Salce, Maribani",10035,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
807275,"Cherry Kids, Inc.",10035,SACC,39.0,0.0,46.8,46,300,712.8205128205128,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
878518,"Edmonds, Andrea",10035,FDC,4.0,4.0,4.8,4,350,5200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
888545,Angel Keepers Child Care Corp,10035,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
900108,"Martinez, Ada",10035,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
921225,"Cedeno, Thomasina",10035,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
412886,Midtown West Extended Day Corp.,10036,SACC,228.0,0.0,273.59999999999997,273,250,287.719298245614,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
108853,"Harrison, Deborah",10037,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
133408,"Buckner Young, Sonja Ann",10037,GFDC,12.0,10.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
312170,Mama Too Day Care Center,10037,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
473169,"Miller, Loretta",10037,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
496871,"Dunn, Brenda",10037,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
539178,"Mcclary, Shirmelle",10037,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
613915,"Harvey, Tracy",10037,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
750149,"Budding Blossoms Early Childcare And Development, Inc.",10037,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
791983,Moore Hugs and Learn Family Daycare,10037,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
803514,Toni Sunshine Daycare,10037,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
805025,"Jorge- Infante, Maria",10037,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
817109,"Summers, Jalessa",10037,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
835311,Little Leaders Childcare,10037,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
882831,"Munoz, Efigenia",10037,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
905717,"Bailey, Chasity",10037,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
127267,YMCA of Greater New York,10038,SACC,138.0,0.0,165.6,165,250,344.92753623188406,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
234295,New York City Department of Parks and Recreation,10038,SACC,39.0,0.0,46.8,46,300,712.8205128205128,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
237196,"Liao, Yan Zhu",10038,FDC,5.0,5.0,6.0,6,350,4200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
752851,Friendly Faces Family Day Care,10038,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
906522,IF Afterschool,10038,SACC,39.0,0.0,46.8,46,300,712.8205128205128,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
52845,Smiling Faces Regina's Child Care,10039,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
66789,"Powers-Mantro, Cheryl",10039,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
143712,"Pettway, Deborah",10039,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
230707,"Deas, Samanthia",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
247489,Milagros Family Daycare Inc.,10039,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
263139,"Bloade, Antoinette",10039,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
338823,"Maldonado, Naomi",10039,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
357642,"Claudio De Diaz, Isabel Maria",10039,FDC,7.0,5.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
390854,"Price, Gwendolyn",10039,GFDC,12.0,12.0,14.4,14,350,1866.6666666666667,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
406340,"Beltre, Mercedes",10039,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
459006,"Santiago, Angela",10039,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
562346,"Pinckney, Marvina",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
571641,"Disla Cabrera, Maritza",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
646361,"Hernandez, Christy",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
668669,My Little Sunshine GFDC,10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
671038,"Drayton, Selina",10039,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
782220,"Hands That Make a Difference, Inc.",10039,SACC,28.0,0.0,33.6,33,300,914.2857142857144,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
832358,"Vargas, Ruth",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
843256,Ms Erica's Little Harvard,10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
879992,Fundamentals for Youth's Future LLC,10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
882467,JA'DORE'S PLAY TIME LLC,10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
887441,Demi Den Child Care LLC,10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
893794,"Peguero, Marcelli",10039,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
900413,"Casado Ramirez, Yenry",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
901413,"Estevez, Estela",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
902695,"Beyond Readiness, LLC",10039,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
906301,"Pinckney, Maryann",10039,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
908257,"Dore, Tykeiya",10039,GFDC,9.0,9.0,10.8,10,350,2422.222222222222,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
66956,"Vasquez,, Herminia",10040,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
71817,"Castillo, Belkis",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
72372,"Fernandez, Lilian",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
72491,"Tavarez, Elys",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
73515,The Children's Aid Society @I.S. 218,10040,SACC,472.0,0.0,500.0,500,250,242.3728813559322,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
113654,"Colon, Mariber",10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
164272,"Lissette Group Family Daycare, Inc.",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
188513,"Delacruz, Isabel",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
233455,"Rodriguez, Awilda",10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
250493,"Burgos, Estela",10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
253604,Santos Day Care I,10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
260200,"Valenzuela, Camelia",10040,GFDC,10.0,10.0,12.0,12,350,2200.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
260924,"Parra, Miriam",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
288814,My World Family Daycare,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
290802,"Hurtado, Josefina",10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
344398,"Madera, Ana",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
361024,"Rodriguez, Andrea",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
367302,Little Angel Early Childhood Daycare,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
373175,"Munoz, Marisela",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
401768,Sol Angel Group Family Daycare,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
413638,"YM & YWHA of Washington Heights and Inwood, Inc",10040,SACC,123.0,0.0,147.6,147,250,362.6016260162602,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
450694,"Garcia, Aracelis",10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
489103,Growing Happy Group Family Day Care III INC.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
489607,LEARNING TOGETHER CHILDCARE NY LLC,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
518452,"Jimenez, Amalia",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
534922,Bright Moon Group Family Daycare Inc.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
606056,Dreams of Kids Group Family Day Care,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
612137,"Grullon, Miriam",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
618267,"New York Junior Tennis League, Inc.",10040,SACC,64.0,0.0,76.8,76,300,512.5,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
628225,Growing Happy Group Family Day Care II INC.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
646482,"Peralta Landeta, Clara",10040,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
648455,"Cabrera, Andrea",10040,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
654100,Divino Nino Day Care,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
657084,Daycare Center For Little Stars LLC,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
663091,"Ortiz, Fridelin",10040,GFDC,14.0,12.0,16.8,16,350,1628.571428571429,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
682837,Dulce Daycare Corp.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
683111,Pick A Boo Daycare Corp.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
712944,"Rocha Luciano, Jacqueline",10040,GFDC,7.0,7.0,8.4,8,350,3057.1428571428573,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
731350,Hakuna Matata Group Family Daycare LLC,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
734190,Evolving Genius Akademy Inc.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
749139,"Fernandez, Mirtha",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
755001,"Garcia, Cecilia",10040,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
758605,"Rivas, Yaquelin",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
761504,"Perdomo, Ana",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
777901,1 Sickles St. Day Care Family Group Corp,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
783156,"THE LEARNING CLUBHOUSE DAYCARE, INC",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
785687,"Luxura Dream Daycare, Inc.",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
794125,La Abuela Brown Daycare LLC,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
798968,"James, Yvonne",10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
806718,"Santos, Yenia",10040,FDC,8.0,6.0,9.6,9,350,2700.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
825569,Baby Day Care NY Corp,10040,GFDC,11.0,11.0,13.2,13,350,2018.1818181818185,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
827834,J.W. Group Family Daycare Inc.,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
836594,"Play Study Win, Inc.",10040,SACC,175.0,0.0,210.0,210,250,314.2857142857143,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
837166,Bellgan Group Family Daycare Corp,10040,GFDC,16.0,12.0,19.2,19,350,1450.0,0.0,0.0,0.0,0,low_cost_rule,0.0,0.0,0.0
