facility_id,facility_name,program_type,zipcode,latitude,longitude,n_f,b_f,cut1,cut2,cut3,cap1,cap2,cap3,U_f_realistic,coef1,coef2,coef3,geo_missing_flag
857387,"German Fernando, Jose",GFDC,10459,40.825848,-73.889306,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
788797,"Williams, Earlene",GFDC,10025,40.800904,-73.966436,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
625915,Pickaboo DayCare Corp,GFDC,10034,40.862083,-73.919569,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
816773,Bigger Than Dreams Corporation,GFDC,11201,40.700036,-73.983288,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
880095,"De La Cruz, Fradia",GFDC,10468,40.86379,-73.902635,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
72856,EASTSIDE HOUSES-MILBROOK CC,SACC,10454,40.805938,-73.918537,59,0,5,8,11,5,3,3,11,538.9830508474577,738.9830508474577,1338.9830508474577,False
778439,"N. K. Daddys Daycare, Inc.",GFDC,11215,40.667817,-73.984322,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
814648,"Darchai Menachem, Inc.",SACC,11203,40.659565,-73.946221,60,0,6,9,12,6,3,3,12,533.3333333333334,733.3333333333334,1333.3333333333333,False
839999,Esthefany's Learning Daycare Corp.,GFDC,10460,40.843428,-73.882195,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
881253,"Rosario, Johanna",GFDC,10451,40.817952,-73.924186,12,10,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
788379,"Vallejo Cabrera, Josefina",FDC,10029,40.793981,-73.944035,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
667485,"Rodriguez, Julquenia",GFDC,10033,40.851899,-73.93209,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
703554,"Doodnauth, Ravindra",GFDC,11435,40.703195,-73.813787,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
523235,"Kinderhaus, Inc.",GFDC,11215,40.667183,-73.984849,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
730526,"The Lower Eastside Girls Club of New York, Inc.",SACC,10009,40.723356,-73.976493,300,0,30,45,60,30,15,15,60,266.6666666666667,466.6666666666667,1066.6666666666667,False
482866,PJ's Day Care,GFDC,11413,40.681699,-73.754288,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
781679,"Macias, Grace",GFDC,10457,40.848406,-73.905361,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
239143,"Baez, Luz",GFDC,10457,40.846975,-73.895217,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
768507,"Island Kids, Inc.",SACC,10044,40.763877,-73.948116,157,0,15,23,31,15,8,8,31,327.38853503184714,527.3885350318471,1127.3885350318471,False
709836,Counseling In Schools Inc.,SACC,11204,40.63493,-73.981678,149,0,14,22,29,14,8,7,29,334.2281879194631,534.228187919463,1134.2281879194632,False
399824,Girls Inc of NYC,SACC,11201,40.694714,-73.988501,160,0,16,24,32,16,8,8,32,325.0,525.0,1125.0,False
451542,"Atewogboye, Helen",GFDC,10467,40.885256,-73.866125,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
158699,"Rojas, Margarita",FDC,10031,40.830713,-73.945337,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
828726,Young Men's Christian Association of Greater New York,SACC,10301,40.641732,-74.085513,76,0,7,11,15,7,4,4,15,463.1578947368421,663.1578947368421,1263.157894736842,False
779043,"Samuel Field YM & YWHA, Inc. @ PS 144",SACC,11375,40.715216,-73.852933,213,0,21,31,42,21,10,11,42,293.8967136150235,493.8967136150235,1093.8967136150234,False
252754,"Coral, Maria",GFDC,11214,40.598011,-73.988082,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
109496,"Harris- Adams, Stephanie",GFDC,10027,40.814922,-73.947503,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
261462,Candy Corn Day Care,GFDC,11226,40.645753,-73.963518,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
875114,Chinese-American Parents Association Inc.,SACC,11355,40.745225,-73.829164,191,0,19,28,38,19,9,10,38,304.71204188481676,504.71204188481676,1104.7120418848167,False
833038,Michelle's Group Family Daycare,GFDC,10456,,,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,True
572061,Little Moises Group Family Day Care,GFDC,10462,40.831214,-73.848004,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
261856,ABC GIFTED HANDS INC.,GFDC,11434,40.665373,-73.765981,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
731782,"Danche Contreras, Claren",GFDC,10452,40.838884,-73.928399,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
455523,"Veloz, Martha",GFDC,10468,40.873835,-73.901859,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
720400,NOHELIA'S DAYCARE CORP.,GFDC,11377,40.736973,-73.908813,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
810165,LOVE YOU DAYCARE,GFDC,10453,40.85701,-73.902735,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
809125,"RISE UP & WALK YOUTH OUTREACH CENTER, INC.",SACC,11233,40.680623,-73.926255,123,0,12,18,24,12,6,6,24,362.6016260162602,562.6016260162602,1162.60162601626,False
562903,"Babalola, Janet Olaide",GFDC,11420,40.669777,-73.817552,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
392847,Crib to Crayons Group Daycare INC.,GFDC,10468,40.86416,-73.901488,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
528297,Lil Rascal Daycare Inc.,GFDC,10460,40.839987,-73.883803,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
589050,"Gaviria, Claudia",GFDC,10453,40.854294,-73.917505,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
400765,MOTHER GOOSE DAYCARE,GFDC,10475,40.872654,-73.826142,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
842314,"Reyes, Isabel",GFDC,10453,40.851758,-73.908156,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
253987,"Providence, Judith",GFDC,11234,40.628204,-73.930211,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
789919,Dale's Day Care,GFDC,11216,40.677787,-73.950346,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
849150,Fit From Birth Day Care Corp,GFDC,10032,40.843755,-73.941165,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
807060,"Children Arts & Science Workshops, Inc.",SACC,10472,40.831806,-73.8787,137,0,13,20,27,13,7,7,27,345.985401459854,545.985401459854,1145.985401459854,False
744778,"SCAN-Harbor, Inc.",SACC,10029,40.79501,-73.945291,89,0,8,13,17,8,5,4,17,424.7191011235955,624.7191011235955,1224.7191011235955,False
652364,Advance Children's Center,SACC,11435,40.702123,-73.812678,25,0,2,3,5,2,1,2,5,1000.0,1200.0,1800.0,False
790580,"Siejack, Sindy",GFDC,10466,40.895517,-73.855308,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
330490,"Cabreja, Zoraida",GFDC,10455,40.81648,-73.909834,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
607763,CAMBA @ PS 3,SACC,11216,40.682541,-73.955329,146,0,14,21,29,14,7,8,29,336.986301369863,536.986301369863,1136.986301369863,False
737100,"Red Hook Initiative, Inc.",SACC,11231,40.676713,-74.00449,32,0,3,4,6,3,1,2,6,825.0,1025.0,1625.0,False
744961,Jacob A. Riis Settlement House @ PS 111Q,SACC,11101,40.758591,-73.939372,200,0,20,30,40,20,10,10,40,300.0,500.0,1100.0,False
415950,"Lee, Eunice",GFDC,11215,40.676433,-73.984019,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
654681,"Santana, Norca",GFDC,10452,40.840039,-73.925061,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
617412,"Vega, Letisha",GFDC,10459,40.828672,-73.894537,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
427122,"De La Cruz, Hildania",FDC,11226,40.650795,-73.964148,6,6,0,0,1,0,0,1,1,3533.3333333333335,3733.3333333333335,4333.333333333333,False
836325,Young Men's Christian Association of Greater New York @ PS 40,SACC,11433,40.694046,-73.790794,217,0,21,32,43,21,11,11,43,292.1658986175115,492.1658986175115,1092.1658986175116,False
101721,"Inwood Community Services, Inc. @IS 52",SACC,10034,40.865578,-73.924758,131,0,13,19,26,13,6,7,26,352.67175572519085,552.6717557251908,1152.671755725191,False
282285,"Jara- Sanchez, Bella",GFDC,10035,40.802791,-73.935384,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
257997,"Oliel, Perla",GFDC,11223,40.60822,-73.966213,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
731840,Play A lot Daycare Tres Inc.,GFDC,11369,40.762007,-73.868031,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
877503,"Perez, Fanny",GFDC,10032,40.832507,-73.940631,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
656025,"Dubose, Hawa",GFDC,10453,40.84863483,-73.91410241,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
879825,"Wasson, Tracey",GFDC,11692,40.591114,-73.800165,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
825936,HSH Daycare Provider,GFDC,11212,40.661572,-73.914706,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
876406,Global Kids Inc.,SACC,11221,40.688544,-73.935409,36,0,3,5,7,3,2,2,7,755.5555555555555,955.5555555555555,1555.5555555555557,False
710593,Eeny Meeny Preschool,GFDC,11434,40.683614,-73.766877,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
73287,Home Sweet Home Children's School,SACC,11365,40.747825,-73.782205,20,0,2,3,4,2,1,1,4,1200.0,1400.0,2000.0,False
599847,"Stlouis, William",GFDC,11207,40.662708,-73.892666,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
255786,"Cumberbatch, Sonia",GFDC,11203,40.652315,-73.937414,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
62943,"Arroyo, Gloria",FDC,11220,40.646311,-74.005045,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
442720,"Santos, Felicita",GFDC,10034,40.864751,-73.919947,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
71688,"Maxwell, Debora",GFDC,10030,40.820458,-73.938729,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
874734,"Center for Family Life in Sunset Park, Inc.",SACC,11220,40.649173,-74.012222,298,0,29,44,59,29,15,15,59,267.1140939597315,467.1140939597315,1067.1140939597315,False
396636,Rainbow Day Care,GFDC,10468,40.869472,-73.901967,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
833338,"Diakhaby, Madjoula",GFDC,10451,40.822062,-73.915142,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
723078,Kids Family Group Day Care,GFDC,10453,40.855181,-73.909639,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
279479,"Manning, Trisa",GFDC,11206,40.694368,-73.939538,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
150266,Boo's Family Daycare,GFDC,10455,40.81459,-73.899158,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
792954,NASHAB GROUP FAMILY DAYCARE INC,GFDC,10467,40.88383,-73.857714,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
428101,"Reyes, Carmen",GFDC,10032,40.844918,-73.94248,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
709754,"United Activities Unlimited, Inc. at IS 75",SACC,10312,40.544386,-74.1975,100,0,10,15,20,10,5,5,20,400.0,600.0,1200.0,False
74232,Samuel Field YM & YWHA @ M.S. 172,SACC,11004,40.741546,-73.712977,187,0,18,28,37,18,10,9,37,306.951871657754,506.951871657754,1106.951871657754,False
848643,The Oriental American Education Foundation @ PS 21,SACC,11354,40.774344,-73.817932,150,0,15,22,30,15,7,8,30,333.3333333333333,533.3333333333334,1133.3333333333333,False
870849,"Best Peters, Verna",FDC,11226,40.647542,-73.958812,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
592422,Steps To Success III,SACC,11235,40.585912,-73.950815,11,0,1,1,2,1,0,1,2,2018.1818181818182,2218.181818181818,2818.181818181818,False
820535,"My Sunshine Group Family Daycare, Corp.",GFDC,11207,40.673811,-73.885805,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
703608,"Vega Rojas, Miladys",GFDC,10472,40.831652,-73.857805,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
465242,MOORE 4 YOU COMMUNITY DEVELOPMENT CORPORATION,SACC,11208,40.666248,-73.876403,111,0,11,16,22,11,5,6,22,380.1801801801802,580.1801801801802,1180.1801801801803,False
406098,"Hattie's House of Love Day Care, LLC",GFDC,11216,40.676633,-73.948391,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
458338,"Zavala, Maribel",GFDC,10034,40.868539,-73.919846,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
531269,"Reid, Donna",GFDC,11212,40.660594,-73.917347,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
169484,Saratoga Brownstone & FutureLink School,SACC,11434,40.657822,-73.769744,125,0,12,18,25,12,6,7,25,360.0,560.0,1160.0,False
699764,"Gonzalez, Martha",GFDC,10457,40.854172,-73.900434,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
738654,The David Foster Preschool Academy,SACC,11226,40.654741,-73.957369,16,0,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
806960,Roads to Success,SACC,10025,40.791538,-73.970763,134,0,13,20,26,13,7,6,26,349.25373134328356,549.2537313432836,1149.2537313432836,False
860157,"Anyanwu, Sebastine",GFDC,10303,40.637621,-74.145509,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
565448,"Zusin Family Day Care, Inc.",GFDC,11215,40.673913,-73.984173,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
586234,"Fernandez, Maria",GFDC,10458,40.871521,-73.888089,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
640992,Pickney Daycare Inc.,GFDC,10472,40.832138,-73.876992,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
834847,"Wynn, Destiny",FDC,10454,40.812786,-73.921534,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
817403,Ms. Stefanie's Little Scholars,GFDC,10455,40.814409,-73.909533,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
799005,"Abreu Rosario, Julissa",FDC,10033,40.848129,-73.935989,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
429471,R. Michaelson G.C. Family Day Care,GFDC,11692,40.590407,-73.788551,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
794290,"Bhagan- Garcia, Melissa",FDC,11420,40.672648,-73.81805,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
596999,"Paniagua, Rosemary",FDC,10025,40.801245,-73.961999,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
815123,"Veloz Hernndez, Elaine",GFDC,10457,40.852358,-73.902144,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
881898,"Baez, Mercedes",GFDC,10452,40.842363,-73.921103,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
653262,"Aguirre, Maria",GFDC,11103,40.758298,-73.911124,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
72067,"Hamm, Michelle",GFDC,11429,40.703811,-73.74482,10,10,1,1,2,1,0,1,2,2200.0,2400.0,3000.0,False
543289,"Singh, Trisha",GFDC,11435,40.703195,-73.813787,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
355028,"Burstion, Kyra",FDC,10025,40.795566,-73.964947,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
774918,"BronxWorks, Inc.",SACC,10455,40.819382,-73.911467,44,0,4,6,8,4,2,2,8,654.5454545454545,854.5454545454545,1454.5454545454545,False
807817,"Santana, Marilian",GFDC,10453,40.857868,-73.904474,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
144076,"Cangiolose, Lori",GFDC,10312,40.546155,-74.196987,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
859095,"We Do Care Trandy, Inc",GFDC,11375,40.714764,-73.835082,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
879082,Ornella Care Day Care LLC,GFDC,11691,40.601785,-73.758769,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
250289,Rissie Group Family Day Care,GFDC,11212,40.663,-73.921802,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
603670,MI SEGUNDA CASITA LLC,GFDC,11220,40.641358,-74.015864,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
446311,"Pinkhasova, Lyudmila",GFDC,11367,40.726428,-73.823179,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
245031,"Blamoville, Kathryn",GFDC,11412,40.701532,-73.760859,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
795542,"Lil Busy Bee Scholars Daycare, LLC",FDC,10456,40.83198,-73.902222,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
629468,"Dominguez, Gabriela",GFDC,10455,40.814561,-73.908779,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
53318,"Jimenez, Paulina",FDC,10451,40.827747,-73.918645,6,6,0,0,1,0,0,1,1,3533.3333333333335,3733.3333333333335,4333.333333333333,False
431633,"Fortuna, Matilde",GFDC,11207,40.684269,-73.894524,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
433749,Tita & Tito Daycare Inc,GFDC,11232,,,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,True
231931,SISDA OST / Beacon Program - I.S.  217,SACC,10459,40.822075,-73.894037,180,0,18,27,36,18,9,9,36,311.1111111111111,511.1111111111111,1111.111111111111,False
232191,Manuela Family Day Care,GFDC,10452,40.837003,-73.925618,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
268149,"Fuzaylova, Marina",GFDC,11432,40.719308,-73.799944,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
494454,"Moore-Grenada, D",GFDC,11691,40.596861,-73.768664,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
73148,Phyl's Academy Day Care Center/Prep School,SACC,11203,40.646968,-73.943646,119,0,11,17,23,11,6,6,23,368.06722689075633,568.0672268907563,1168.0672268907563,False
385282,University Settlement @ PS 130,SACC,11218,40.64911,-73.975848,237,0,23,35,47,23,12,12,47,284.38818565400845,484.38818565400845,1084.3881856540083,False
160421,DE-AMAZING DAYCARE,GFDC,11413,40.687137,-73.751688,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
201433,Our Kids Afterschool Program,SACC,11101,40.755439,-73.944636,180,0,18,27,36,18,9,9,36,311.1111111111111,511.1111111111111,1111.111111111111,False
611426,Tic-Tock Caterpillar GFDC,GFDC,11226,40.644092,-73.950597,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
348959,Mosholu Montefiore Comm Center PS 160,SACC,10475,40.864383,-73.824239,216,0,21,32,43,21,11,11,43,292.5925925925926,492.5925925925926,1092.5925925925926,False
233319,"Burns- Beale, Michelle",GFDC,10310,40.631929,-74.129687,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
627315,THE CHILDREN'S AID SOCIETY,SACC,10457,40.843679,-73.889919,257,0,25,38,51,25,13,13,51,277.82101167315176,477.82101167315176,1077.8210116731518,False
880850,SEEDS AND SPROUTS DAYCARE LLC,GFDC,11239,40.654053,-73.86515,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
831654,Z AND Z DAY CARE INC.,GFDC,11208,40.675319,-73.884794,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
525499,"Scholars Garden, Corp.",GFDC,10452,40.836358,-73.92778,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
813072,Molding Lives Inc,SACC,11213,40.669349,-73.934315,172,0,17,25,34,17,8,9,34,316.27906976744185,516.2790697674419,1116.2790697674418,False
868974,"Duran, Alba",GFDC,11419,40.692612,-73.811592,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
727475,Remsen Village Early Childhood Services,GFDC,11236,40.653706,-73.91455,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
435884,"Crespo, Rebeca",FDC,11209,40.620771,-74.02368,7,6,0,1,1,0,1,0,1,3057.1428571428573,3257.1428571428573,3857.1428571428573,False
499462,"GALEX GROUP FAMILY DAYCARE, INC.",GFDC,10034,40.863749,-73.919053,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
816454,"Hernandez Perez, Sheilam",GFDC,10468,40.861537,-73.90835,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
158113,"Nichols, Jeanine",FDC,10027,40.812965,-73.94892,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
272147,"Alexandre, Caroline",GFDC,11234,40.622759,-73.923576,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
770885,"Ascuasiati, Mabel",GFDC,10452,40.841769,-73.921637,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
876169,"Jones, Kiawna",GFDC,11413,40.660002,-73.750469,12,12,1,1,2,1,0,1,2,1866.6666666666667,2066.6666666666665,2666.6666666666665,False
73926,Fitmar Management LLC dba Paerdegat After School,SACC,11236,40.627706,-73.903997,63,0,6,9,12,6,3,3,12,517.4603174603175,717.4603174603175,1317.4603174603174,False
873427,Owusus Daycare Services Inc.,GFDC,10304,40.628359,-74.083545,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
140046,"Livingston, Rose",FDC,11208,40.670538,-73.863876,7,5,0,1,1,0,1,0,1,3057.1428571428573,3257.1428571428573,3857.1428571428573,False
742484,82nd Street Academics @ PS 280,SACC,11372,40.753822,-73.873852,120,0,12,18,24,12,6,6,24,366.6666666666667,566.6666666666666,1166.6666666666667,False
483919,"Glenn, Charlene",GFDC,11434,40.692204,-73.765569,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
859384,BLESS CORP.,GFDC,11374,40.729025,-73.864682,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
709796,Directions For Our Youth Inc. @ M.S.180,SACC,10475,40.873196,-73.832177,130,0,13,19,26,13,6,7,26,353.84615384615387,553.8461538461538,1153.8461538461538,False
808937,My Savior Family Group Daycare,GFDC,10460,40.836988,-73.888695,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
247701,"Bellevue, Marie",GFDC,11226,40.655255,-73.950671,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
183945,TINY TODD'S DAY CARE,GFDC,11418,40.701783,-73.827881,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
701676,"Veloz, Damaris",FDC,10452,40.836635,-73.91938,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
387066,Manor Daycare Inc.,GFDC,10472,40.832408,-73.877054,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
561410,"Candelario, Carmen",GFDC,10456,,,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,True
857868,"Development Outreach, Inc.",SACC,10027,40.806768,-73.944813,40,0,4,6,8,4,2,2,8,700.0,900.0,1500.0,False
623897,"Samuel Field YM & YWHA, Inc. @PS 55",SACC,11419,40.693922,-73.816313,158,0,15,23,31,15,8,8,31,326.5822784810127,526.5822784810126,1126.5822784810127,False
182874,"Frank, Ruslyn",GFDC,11203,40.650811,-73.922368,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
359639,"Parra, Carmen",GFDC,10452,40.841498,-73.915477,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
412238,"Sanchez, Maria",GFDC,10459,40.829989,-73.892139,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
728377,Westhab Inc.,SACC,10473,40.821962,-73.877008,175,0,17,26,35,17,9,9,35,314.2857142857143,514.2857142857143,1114.2857142857142,False
697086,"Matos Rodriguez, Lisanny",GFDC,10456,40.829375,-73.919351,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
709764,KIPP Always Mentally Prepares (AMP) Charter School,SACC,11213,40.672571,-73.937257,168,0,16,25,33,16,9,8,33,319.04761904761904,519.047619047619,1119.047619047619,False
668544,LITTLE LEARNERS PLAYHOUSE CORP.,GFDC,10456,40.82892,-73.90466,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
339166,Mosholu-Montefiore Comm. Ctr. / PS 153 After School Program,SACC,10475,40.873037,-73.833343,200,0,20,30,40,20,10,10,40,300.0,500.0,1100.0,False
496722,"Diaz, Belkis",GFDC,10033,40.847889,-73.934993,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
761455,"English, Edith",GFDC,11434,40.668093,-73.767341,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
434914,BCA After School Program @ PS 205,SACC,11204,40.615163,-73.987044,350,0,35,52,70,35,17,18,70,257.14285714285717,457.14285714285717,1057.142857142857,False
597707,"Gonzalez, Maria",GFDC,10468,40.865345,-73.899348,14,12,1,2,2,1,1,0,2,1628.5714285714287,1828.5714285714287,2428.5714285714284,False
819466,CREATIVE LIL' STEPS LLC,GFDC,10457,40.849715,-73.904209,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
553651,"Smith, Katrina",FDC,10454,40.807684,-73.924256,8,6,0,1,1,0,1,0,1,2700.0,2900.0,3500.0,False
216037,Comm. Assoc. Progress. Dominican @ ACDP BEACON MS 328,SACC,10032,40.836662,-73.93711,116,0,11,17,23,11,6,6,23,372.41379310344826,572.4137931034483,1172.4137931034484,False
709917,"Fresh Youth Initiatives, Inc",SACC,10034,40.866585,-73.923778,140,0,14,21,28,14,7,7,28,342.85714285714283,542.8571428571429,1142.857142857143,False
245882,"Diaz, Rosa",GFDC,11221,40.695778,-73.922712,16,12,1,2,3,1,1,1,3,1450.0,1650.0,2250.0,False
