facility_id,facility_name,program_type,zipcode,latitude,longitude,n_f,b_f,cap1,cap2,cap3,cap10_cum,cap15_cum,cap20_cum,U_f_realistic,coef1,coef2,coef3,expand_low_band,expand_mid_band,expand_high_band,selected_cost_band,u_under5,expand_total,expansion_cost,under5_equipment_cost_expansion,total_expansion_related_cost
385282,University Settlement @ PS 130,SACC,11218,40.64911,-73.975848,237,0,23,12,12,23,35,47,47,284.38818565400845,484.38818565400845,1084.3881856540083,23.0,12.0,0.0,10_15_pct,35.0,35.0,12353.586497890297,3500.0,15853.586497890297
201433,Our Kids Afterschool Program,SACC,11101,40.755439,-73.944636,180,0,18,9,9,18,27,36,36,311.1111111111111,511.1111111111111,1111.111111111111,18.0,-0.0,-0.0,0_10_pct,18.0,18.0,5600.0,1800.0,7400.0
348959,Mosholu Montefiore Comm Center PS 160,SACC,10475,40.864383,-73.824239,216,0,21,11,11,21,32,43,43,292.5925925925926,492.5925925925926,1092.5925925925926,21.0,-0.0,-0.0,0_10_pct,21.0,21.0,6144.444444444445,2100.0,8244.444444444445
627315,THE CHILDREN'S AID SOCIETY,SACC,10457,40.843679,-73.889919,257,0,25,13,13,25,38,51,51,277.82101167315176,477.82101167315176,1077.8210116731518,25.0,9.0,-0.0,10_15_pct,34.0,34.0,11245.914396887161,3400.0,14645.914396887161
813072,Molding Lives Inc,SACC,11213,40.669349,-73.934315,172,0,17,8,9,17,25,34,34,316.27906976744185,516.2790697674419,1116.2790697674418,17.0,8.0,-0.0,10_15_pct,25.0,25.0,9506.976744186046,2500.0,12006.976744186046
857868,"Development Outreach, Inc.",SACC,10027,40.806768,-73.944813,40,0,4,2,2,4,6,8,8,700.0,900.0,1500.0,4.0,0.0,0.0,0_10_pct,4.0,4.0,2800.0,400.0,3200.0
728377,Westhab Inc.,SACC,10473,40.821962,-73.877008,175,0,17,9,9,17,26,35,35,314.2857142857143,514.2857142857143,1114.2857142857142,17.0,-0.0,-0.0,0_10_pct,17.0,17.0,5342.857142857143,1700.0,7042.857142857143
709764,KIPP Always Mentally Prepares (AMP) Charter School,SACC,11213,40.672571,-73.937257,168,0,16,9,8,16,25,33,33,319.04761904761904,519.047619047619,1119.047619047619,16.0,9.0,-0.0,10_15_pct,25.0,25.0,9776.190476190477,2500.0,12276.190476190477
339166,Mosholu-Montefiore Comm. Ctr. / PS 153 After School Program,SACC,10475,40.873037,-73.833343,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,-0.0,-0.0,0_10_pct,20.0,20.0,6000.0,2000.0,8000.0
434914,BCA After School Program @ PS 205,SACC,11204,40.615163,-73.987044,350,0,35,17,18,35,52,70,70,257.14285714285717,457.1428571428572,1057.142857142857,35.0,17.0,-0.0,10_15_pct,52.0,52.0,16771.428571428572,5200.0,21971.428571428572
216037,Comm. Assoc. Progress. Dominican @ ACDP BEACON MS 328,SACC,10032,40.836662,-73.93711,116,0,11,6,6,11,17,23,23,372.41379310344826,572.4137931034483,1172.4137931034484,11.0,6.0,0.0,10_15_pct,17.0,17.0,7531.0344827586205,1700.0,9231.03448275862
709917,"Fresh Youth Initiatives, Inc",SACC,10034,40.866585,-73.923778,140,0,14,7,7,14,21,28,28,342.85714285714283,542.8571428571429,1142.857142857143,4.0,-0.0,-0.0,0_10_pct,4.0,4.0,1371.4285714285713,400.0,1771.4285714285713
747808,Flushing YMCA @ PS 22 Afterschool,SACC,11355,40.761603,-73.810996,171,0,17,8,9,17,25,34,34,316.9590643274854,516.9590643274854,1116.9590643274853,17.0,-0.0,-0.0,0_10_pct,17.0,17.0,5388.304093567252,1700.0,7088.304093567252
403207,"Urban Neighborhood Educational Technology For You, Inc.",SACC,10469,40.877752,-73.849748,30,0,3,1,2,3,4,6,6,866.6666666666666,1066.6666666666667,1666.6666666666667,3.0,1.0,0.0,10_15_pct,4.0,4.0,3666.666666666667,400.0,4066.666666666667
283973,SCAN-Harbor,SACC,10457,40.846101,-73.898845,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,-0.0,-0.0,0_10_pct,20.0,20.0,6000.0,2000.0,8000.0
878679,Neighborhood Initiatives Development Corporation,SACC,10467,40.8728,-73.875449,124,0,12,6,6,12,18,24,24,361.2903225806452,561.2903225806451,1161.2903225806451,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4335.483870967742,1200.0,5535.483870967742
881045,Central Brooklyn Economic Development Corporation,SACC,11212,40.668739,-73.917883,144,0,14,7,7,14,21,28,28,338.8888888888889,538.8888888888889,1138.888888888889,14.0,7.0,-0.0,10_15_pct,21.0,21.0,8516.666666666668,2100.0,10616.666666666668
736227,New York Center for Interpersonal Development @ PS 59,SACC,10301,40.64758,-74.083429,300,0,30,15,15,30,45,60,60,266.6666666666667,466.6666666666667,1066.6666666666667,30.0,15.0,-0.0,10_15_pct,45.0,45.0,15000.0,4500.0,19500.0
709902,"YM & YWHA of Washington Heights and Inwood, Inc.",SACC,10033,40.845843,-73.940138,150,0,15,7,8,15,22,30,30,333.3333333333333,533.3333333333334,1133.3333333333333,15.0,7.0,0.0,10_15_pct,22.0,22.0,8733.333333333334,2200.0,10933.333333333334
865502,"Children of Promise, NYC",SACC,10457,40.846274,-73.901484,235,0,23,12,12,23,35,47,47,285.1063829787234,485.1063829787234,1085.106382978723,23.0,-0.0,-0.0,0_10_pct,23.0,23.0,6557.446808510638,2300.0,8857.446808510638
277844,North Brooklyn Development Corporation  @ PS 110,SACC,11222,40.723619,-73.942156,114,0,11,6,5,11,17,22,22,375.43859649122805,575.438596491228,1175.438596491228,11.0,0.0,0.0,0_10_pct,11.0,11.0,4129.824561403509,1100.0,5229.824561403509
709716,CHFS: Arts & Literacy @ PS 127,SACC,11369,40.764875,-73.871148,138,0,13,7,7,13,20,27,27,344.92753623188406,544.927536231884,1144.927536231884,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4484.057971014493,1300.0,5784.057971014493
243205,NIA COMMUNITY SERVICES NETWORK @ IS-281,SACC,11214,40.595434,-73.99314,360,0,36,18,18,36,54,72,72,255.55555555555551,455.55555555555554,1055.5555555555557,36.0,18.0,-0.0,10_15_pct,54.0,54.0,17400.0,5400.0,22800.0
874738,"Center for Family Life in Sunset Park, Inc.",SACC,11220,40.639748,-74.019887,220,0,22,11,11,22,33,44,44,290.90909090909093,490.90909090909093,1090.909090909091,22.0,11.0,0.0,10_15_pct,33.0,33.0,11800.0,3300.0,15100.0
872837,"Learning Through an Expanded Arts Program, Inc",SACC,11231,40.677635,-74.005112,66,0,6,3,4,6,9,13,13,503.030303030303,703.030303030303,1303.030303030303,6.0,3.0,0.0,10_15_pct,9.0,9.0,5127.272727272727,900.0,6027.272727272727
686807,"NIA Community Services Network, Inc.",SACC,11209,40.633635,-74.024106,294,0,29,15,14,29,44,58,58,268.02721088435374,468.02721088435374,1068.0272108843535,29.0,-0.0,-0.0,0_10_pct,29.0,29.0,7772.789115646258,2900.0,10672.789115646257
709911,YWCA @ M514 (New Design Middle School),SACC,10027,40.819312,-73.956843,149,0,14,8,7,14,22,29,29,334.2281879194631,534.228187919463,1134.2281879194632,14.0,8.0,0.0,10_15_pct,22.0,22.0,8953.020134228187,2200.0,11153.020134228187
853987,After School All- Stars,SACC,10033,40.849031,-73.931586,133,0,13,6,7,13,19,26,26,350.37593984962405,550.375939849624,1150.375939849624,13.0,6.0,0.0,10_15_pct,19.0,19.0,7857.142857142857,1900.0,9757.142857142857
148986,Immigrant Social Services @ P.S. 126,SACC,10038,40.710335,-73.996702,89,0,8,5,4,8,13,17,17,424.7191011235955,624.7191011235955,1224.7191011235957,8.0,5.0,-0.0,10_15_pct,13.0,13.0,6521.348314606741,1300.0,7821.348314606741
709658,"ASPIRA of New York, Inc.",SACC,10455,40.813564,-73.908816,353,0,35,17,18,35,52,70,70,256.657223796034,456.657223796034,1056.657223796034,35.0,17.0,15.0,15_20_pct,67.0,67.0,32596.033994334277,6700.0,39296.03399433428
709837,"NEW YORK JUNIOR TENNIS LEAGUE, INC",SACC,10460,40.845674,-73.886531,229,0,22,12,11,22,34,45,45,287.3362445414847,487.3362445414847,1087.3362445414848,22.0,12.0,0.0,10_15_pct,34.0,34.0,12169.43231441048,3400.0,15569.43231441048
762845,Brooklyn Children's Museum @ PS 189,SACC,11212,40.665515,-73.925767,110,0,11,5,6,11,16,22,22,381.8181818181818,581.8181818181819,1181.8181818181818,11.0,5.0,-0.0,10_15_pct,16.0,16.0,7109.09090909091,1600.0,8709.09090909091
689581,Graham Windham Inc. `,SACC,10027,40.817788,-73.954017,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,6.0,0.0,10_15_pct,18.0,18.0,7800.0,1800.0,9600.0
801926,"New York Edge, Inc.",SACC,11428,40.720607,-73.746671,173,0,17,8,9,17,25,34,34,315.60693641618496,515.606936416185,1115.606936416185,17.0,6.0,0.0,10_15_pct,23.0,23.0,8458.959537572255,2300.0,10758.959537572255
74024,Research Foundation of The City University of New York,SACC,11203,40.64816,-73.946123,272,0,27,13,14,27,40,54,54,273.52941176470586,473.52941176470586,1073.529411764706,27.0,-0.0,-0.0,0_10_pct,27.0,27.0,7385.294117647058,2700.0,10085.294117647058
730549,"Greater Ridgewood Youth Council, Inc.",SACC,11373,40.732438,-73.883083,96,0,9,5,5,9,14,19,19,408.3333333333333,608.3333333333334,1208.3333333333333,9.0,-0.0,-0.0,0_10_pct,9.0,9.0,3675.0,900.0,4575.0
764674,Brienza's Educare Inc. @ BSEA IS763k,SACC,11203,40.648264,-73.92548,138,0,13,7,7,13,20,27,27,344.92753623188406,544.927536231884,1144.927536231884,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4484.057971014493,1300.0,5784.057971014493
839931,"Manhattan Youth Recreation & Resources, Inc.",SACC,10014,40.731143,-74.007768,585,0,58,29,30,58,87,117,117,234.18803418803415,434.1880341880342,1034.1880341880342,58.0,29.0,17.0,15_20_pct,104.0,104.0,43755.555555555555,10400.0,54155.555555555555
817078,St. Nick's Alliance @ P.S. 150,SACC,11212,40.668516,-73.904732,87,0,8,5,4,8,13,17,17,429.8850574712643,629.8850574712644,1229.8850574712644,8.0,-0.0,-0.0,0_10_pct,8.0,8.0,3439.0804597701144,800.0,4239.080459770114
245773,Good Shepherd Services,SACC,10453,40.858843,-73.909921,313,0,31,15,16,31,46,62,62,263.89776357827475,463.89776357827475,1063.8977635782749,31.0,15.0,-0.0,10_15_pct,46.0,46.0,15139.297124600638,4600.0,19739.29712460064
233838,SQPA Roy Wilkins Family Center,SACC,11434,40.686425,-73.768532,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3250.0,1000.0,4250.0
838283,"Boys & Girls Club of Metro Queens, Inc. @ PS 121",SACC,11420,40.683931,-73.815514,205,0,20,10,11,20,30,41,41,297.5609756097561,497.5609756097561,1097.560975609756,20.0,10.0,11.0,15_20_pct,41.0,41.0,23000.0,4100.0,27100.0
622481,BCS Gary Klinsky Children Services Center @ PS: 21,SACC,11233,40.680623,-73.926255,184,0,18,9,9,18,27,36,36,308.69565217391306,508.69565217391306,1108.695652173913,18.0,9.0,-0.0,10_15_pct,27.0,27.0,10134.782608695652,2700.0,12834.782608695652
759575,"Maspeth Town Hall, Inc @ PS 110",SACC,11368,40.745793,-73.866446,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,10.0,0.0,10_15_pct,30.0,30.0,11000.0,3000.0,14000.0
611129,"New York Edge, Inc.",SACC,11203,40.636722,-73.933452,146,0,14,7,8,14,21,29,29,336.986301369863,536.986301369863,1136.986301369863,14.0,-0.0,-0.0,0_10_pct,14.0,14.0,4717.808219178081,1400.0,6117.808219178081
861950,NIA Community Services Network,SACC,11204,40.608448,-73.974495,195,0,19,10,10,19,29,39,39,302.56410256410254,502.56410256410254,1102.5641025641023,19.0,10.0,-0.0,10_15_pct,29.0,29.0,10774.358974358973,2900.0,13674.358974358973
741997,"Manhattan Youth Recreation and Resources, Inc. @ Clinton M 260",SACC,10003,40.736332,-73.992653,483,0,48,24,24,48,72,96,96,241.407867494824,441.407867494824,1041.407867494824,48.0,-0.0,-0.0,0_10_pct,48.0,48.0,11587.577639751551,4800.0,16387.57763975155
207440,Police Athletic League Inc. @ Edward Byrne,SACC,11434,40.686225,-73.783942,260,0,26,13,13,26,39,52,52,276.9230769230769,476.9230769230769,1076.923076923077,26.0,-0.0,-0.0,0_10_pct,26.0,26.0,7200.0,2600.0,9800.0
732309,Young Men's Christian Association of Greater New York @ Jamaica Branch,SACC,11432,40.70507,-73.801084,159,0,15,8,8,15,23,31,31,325.7861635220126,525.7861635220125,1125.7861635220129,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,4886.792452830189,1500.0,6386.792452830189
730639,Yeshiva Kehilath Yakov,SACC,11211,40.704719,-73.952472,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,-0.0,-0.0,0_10_pct,24.0,24.0,6800.0,2400.0,9200.0
607916,HELP Social Service Corp,SACC,11207,40.667,-73.899606,116,0,11,6,6,11,17,23,23,372.41379310344826,572.4137931034483,1172.4137931034484,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,4096.551724137931,1100.0,5196.551724137931
309209,JCC Tottenville Beacon,SACC,10312,40.527924,-74.19223,127,0,12,7,6,12,19,25,25,357.4803149606299,557.4803149606299,1157.4803149606298,12.0,4.0,-0.0,10_15_pct,16.0,16.0,6519.685039370079,1600.0,8119.685039370079
815943,NIA Community Services Network @ P.S. 179,SACC,11218,40.640318,-73.977383,260,0,26,13,13,26,39,52,52,276.9230769230769,476.9230769230769,1076.923076923077,26.0,13.0,0.0,10_15_pct,39.0,39.0,13400.0,3900.0,17300.0
102228,Cypress Hills Local Dev. Corp. @ I.S. 171,SACC,11208,40.686034,-73.869466,167,0,16,9,8,16,25,33,33,319.76047904191614,519.7604790419161,1119.760479041916,16.0,9.0,0.0,10_15_pct,25.0,25.0,9794.011976047903,2500.0,12294.011976047903
73207,The Salvation Army,SACC,11212,40.661189,-73.906461,100,0,10,5,5,10,15,20,20,400.0,600.0,1200.0,10.0,2.0,0.0,10_15_pct,12.0,12.0,5200.0,1200.0,6400.0
73899,NEIGHBORHOOD INITIATIVES DEV. P.S. 96,SACC,10467,40.861217,-73.86869,282,0,28,14,14,28,42,56,56,270.92198581560285,470.92198581560285,1070.9219858156027,28.0,14.0,-0.0,10_15_pct,42.0,42.0,14178.72340425532,4200.0,18378.723404255317
872534,CREATIVE LEARNING ACADEMY,SACC,10303,40.625368,-74.15249,51,0,5,2,3,5,7,10,10,592.156862745098,792.156862745098,1392.156862745098,5.0,2.0,0.0,10_15_pct,7.0,7.0,4545.098039215686,700.0,5245.098039215686
73423,Immigrant Social Services @P.S. 42,SACC,10002,40.715975,-73.990879,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,10.0,0.0,10_15_pct,30.0,30.0,11000.0,3000.0,14000.0
74205,Harlem Dowling West Side Center A.S.P. @ P.S. 161,SACC,10027,40.817657,-73.952936,142,0,14,7,7,14,21,28,28,340.84507042253523,540.8450704225352,1140.8450704225352,14.0,7.0,0.0,10_15_pct,21.0,21.0,8557.74647887324,2100.0,10657.74647887324
709770,RFCUNY Brooklyn College Community Partnership @ Erasmus HS,SACC,11226,40.649496,-73.958256,131,0,13,6,7,13,19,26,26,352.67175572519085,552.6717557251908,1152.671755725191,13.0,6.0,0.0,10_15_pct,19.0,19.0,7900.763358778626,1900.0,9800.763358778626
878863,"New York Center for Interpersonal Development, Inc.",SACC,10312,40.543218,-74.182497,400,0,40,20,20,40,60,80,80,250.0,450.0,1050.0,40.0,20.0,-0.0,10_15_pct,60.0,60.0,19000.0,6000.0,25000.0
156693,Madison Square Boys & Girls Club - Flatbush Unit,SACC,11226,40.649177,-73.955615,178,0,17,9,9,17,26,35,35,312.35955056179773,512.3595505617977,1112.3595505617975,17.0,9.0,0.0,10_15_pct,26.0,26.0,9921.348314606741,2600.0,12521.348314606741
683249,"New York Junior Tennis League, Inc.",SACC,11369,40.75818,-73.878748,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,1.0,-0.0,10_15_pct,21.0,21.0,6500.0,2100.0,8600.0
339200,The Educational Alliance @PS 140 After 3 Program,SACC,10002,40.71912,-73.983281,285,0,28,14,15,28,42,57,57,270.17543859649123,470.1754385964912,1070.1754385964912,28.0,14.0,0.0,10_15_pct,42.0,42.0,14147.36842105263,4200.0,18347.36842105263
626024,YMCA BRONX YAS@MS 376,SACC,10473,40.822144,-73.855873,96,0,9,5,5,9,14,19,19,408.3333333333333,608.3333333333334,1208.3333333333333,9.0,-0.0,-0.0,0_10_pct,9.0,9.0,3675.0,900.0,4575.0
746837,Neighborhood Initiatives Development Corporation,SACC,10469,40.86284,-73.859237,157,0,15,8,8,15,23,31,31,327.38853503184714,527.3885350318471,1127.3885350318471,15.0,8.0,8.0,15_20_pct,31.0,31.0,18149.044585987263,3100.0,21249.044585987263
742497,Federation of Italian Organization @ PS/IS 163,SACC,11214,40.606692,-74.007946,196,0,19,10,10,19,29,39,39,302.0408163265306,502.0408163265306,1102.0408163265306,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5738.775510204081,1900.0,7638.775510204081
858173,Cypress Hills Local Development Corporation,SACC,11207,40.67812,-73.889688,102,0,10,5,5,10,15,20,20,396.078431372549,596.0784313725491,1196.078431372549,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3960.78431372549,1000.0,4960.7843137254895
248021,"New York Edge, Inc.",SACC,11206,40.703128,-73.948137,300,0,30,15,15,30,45,60,60,266.6666666666667,466.6666666666667,1066.6666666666667,30.0,-0.0,-0.0,0_10_pct,30.0,30.0,8000.000000000001,3000.0,11000.0
826825,"Kids in the Game, LLC",SACC,10019,40.766037,-73.98953,229,0,22,12,11,22,34,45,45,287.3362445414847,487.3362445414847,1087.3362445414848,22.0,12.0,8.0,15_20_pct,42.0,42.0,20868.12227074236,4200.0,25068.12227074236
808609,"Mosholu Montefiore Community Center, Inc",SACC,10467,40.872912,-73.874694,144,0,14,7,7,14,21,28,28,338.8888888888889,538.8888888888889,1138.888888888889,14.0,-0.0,-0.0,0_10_pct,14.0,14.0,4744.444444444445,1400.0,6144.444444444445
445214,BronxWorks - After School at Community Center,SACC,10456,40.832467,-73.918974,177,0,17,9,9,17,26,35,35,312.99435028248587,512.9943502824859,1112.9943502824858,17.0,9.0,-0.0,10_15_pct,26.0,26.0,9937.853107344634,2600.0,12537.853107344634
101469,Police Athletic League @TASC Petrides PS 80,SACC,10301,40.609302,-74.103973,326,0,32,16,17,32,48,65,65,261.3496932515337,461.3496932515337,1061.3496932515338,32.0,16.0,-0.0,10_15_pct,48.0,48.0,15744.785276073619,4800.0,20544.78527607362
709740,"Ascend Learning, Inc. @ BAMS After School Program",SACC,11212,40.664132,-73.92172,365,0,36,18,19,36,54,73,73,254.7945205479452,454.7945205479452,1054.7945205479452,36.0,18.0,-0.0,10_15_pct,54.0,54.0,17358.904109589042,5400.0,22758.904109589042
414940,NIA COMMUNITY SERVICES NETWORK @ IS 187,SACC,11219,40.627694,-74.004065,300,0,30,15,15,30,45,60,60,266.6666666666667,466.6666666666667,1066.6666666666667,30.0,-0.0,-0.0,0_10_pct,30.0,30.0,8000.000000000001,3000.0,11000.0
680975,Childrens Arts & Science Workshops,SACC,10463,40.879695,-73.910229,300,0,30,15,15,30,45,60,60,266.6666666666667,466.6666666666667,1066.6666666666667,30.0,15.0,-0.0,10_15_pct,45.0,45.0,15000.0,4500.0,19500.0
796138,"South Queens Boys & Girls Club, Inc.",SACC,11418,40.696707,-73.839266,326,0,32,16,17,32,48,65,65,261.3496932515337,461.3496932515337,1061.3496932515338,32.0,-0.0,-0.0,0_10_pct,32.0,32.0,8363.19018404908,3200.0,11563.19018404908
229087,SCAN-Harbor,SACC,10453,40.852627,-73.921269,420,0,42,21,21,42,63,84,84,247.6190476190476,447.6190476190476,1047.6190476190477,42.0,21.0,-0.0,10_15_pct,63.0,63.0,19800.0,6300.0,26100.0
709859,NIA Community Services Network @ IS 98,SACC,11235,40.583355,-73.953826,444,0,44,22,22,44,66,88,88,245.04504504504504,445.0450450450451,1045.045045045045,44.0,22.0,-0.0,10_15_pct,66.0,66.0,20572.972972972973,6600.0,27172.972972972973
135827,Parson Beacon @JHS 168,SACC,11366,40.724513,-73.808545,281,0,28,14,14,28,42,56,56,271.1743772241993,471.1743772241993,1071.1743772241994,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,2982.9181494661925,1100.0,4082.9181494661925
618267,"New York Junior Tennis League, Inc.",SACC,10040,40.856129,-73.937294,64,0,6,3,3,6,9,12,12,512.5,712.5,1312.5,6.0,3.0,0.0,10_15_pct,9.0,9.0,5212.5,900.0,6112.5
709824,Millennium Development,SACC,11229,40.606609,-73.938867,139,0,13,7,7,13,20,27,27,343.8848920863309,543.884892086331,1143.8848920863309,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4126.618705035971,1200.0,5326.618705035971
775110,"Mosholu Montefiore Community Center, Inc.",SACC,10027,40.81179,-73.956571,90,0,9,4,5,9,13,18,18,422.22222222222223,622.2222222222222,1222.2222222222222,9.0,4.0,0.0,10_15_pct,13.0,13.0,6288.888888888889,1300.0,7588.888888888889
881995,New York Tennis League,SACC,10457,40.84505,-73.897193,206,0,20,10,11,20,30,41,41,297.0873786407767,497.0873786407767,1097.0873786407767,20.0,-0.0,-0.0,0_10_pct,20.0,20.0,5941.747572815534,2000.0,7941.747572815534
696475,"Samuel Field YM & YWHA, Inc. @ PS / MS 200",SACC,11365,40.730806,-73.805403,238,0,23,12,12,23,35,47,47,284.03361344537814,484.03361344537814,1084.0336134453785,23.0,12.0,-0.0,10_15_pct,35.0,35.0,12341.176470588234,3500.0,15841.176470588234
709763,"United Activities Unlimited, Inc. @ IS 34",SACC,10307,40.508089,-74.243421,146,0,14,7,8,14,21,29,29,336.986301369863,536.986301369863,1136.986301369863,14.0,7.0,0.0,10_15_pct,21.0,21.0,8476.712328767122,2100.0,10576.712328767122
817343,After  School All  Stars,SACC,11236,40.635593,-73.886454,265,0,26,13,14,26,39,53,53,275.47169811320754,475.47169811320754,1075.4716981132076,26.0,-0.0,-0.0,0_10_pct,26.0,26.0,7162.264150943396,2600.0,9762.264150943396
684491,"Mosholu Montefiore Community Center, Inc.",SACC,10463,40.875723,-73.901063,415,0,41,21,21,41,62,83,83,248.19277108433735,448.1927710843373,1048.1927710843374,41.0,21.0,-0.0,10_15_pct,62.0,62.0,19587.951807228914,6200.0,25787.951807228914
711912,Maspeth Town Hall @ PS 290,SACC,11385,40.712835,-73.908502,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,-0.0,-0.0,0_10_pct,20.0,20.0,6000.0,2000.0,8000.0
805710,"Manhattan Youth Recreation & Resources, Inc @ Center School PS 9",SACC,10024,40.785116,-73.973387,116,0,11,6,6,11,17,23,23,372.41379310344826,572.4137931034483,1172.4137931034484,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,4096.551724137931,1100.0,5196.551724137931
72889,ST. ANN'S CHURCH of MORRISANIA,SACC,10454,40.808427,-73.916659,103,0,10,5,5,10,15,20,20,394.1747572815534,594.1747572815534,1194.1747572815534,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3941.747572815534,1000.0,4941.747572815534
112885,ONE WORLD AFTER SCH PS 186,SACC,11214,40.611381,-73.99456,466,0,46,23,24,46,69,93,93,242.91845493562232,442.9184549356223,1042.9184549356223,46.0,23.0,-0.0,10_15_pct,69.0,69.0,21361.373390557943,6900.0,28261.373390557943
709905,"Friends of KIPP S.T.A.R College Prep Charter School, Inc. at PS 125",SACC,10027,40.811157,-73.957177,291,0,29,14,15,29,43,58,58,268.72852233676974,468.72852233676974,1068.72852233677,29.0,14.0,0.0,10_15_pct,43.0,43.0,14355.326460481097,4300.0,18655.326460481097
620077,"Manhattan Youth Recreation and Resources, Inc.",SACC,10038,40.711048,-74.00536,298,0,29,15,15,29,44,59,59,267.1140939597315,467.1140939597315,1067.1140939597317,29.0,15.0,-0.0,10_15_pct,44.0,44.0,14753.020134228187,4400.0,19153.020134228187
254731,PS 11 Programs Inc.,SACC,10011,40.744335,-74.00055,400,0,40,20,20,40,60,80,80,250.0,450.0,1050.0,40.0,-0.0,-0.0,0_10_pct,40.0,40.0,10000.0,4000.0,14000.0
800203,Vision Ed Inc,SACC,10451,40.819048,-73.919393,159,0,15,8,8,15,23,31,31,325.7861635220126,525.7861635220125,1125.7861635220129,15.0,8.0,0.0,10_15_pct,23.0,23.0,9093.08176100629,2300.0,11393.08176100629
73562,"Chinese-American Planning Council, Inc.",SACC,10002,40.713158,-73.991349,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,16.0,8.0,0.0,10_15_pct,24.0,24.0,9400.0,2400.0,11800.0
372166,University Settlement Society of NY/PS 219,SACC,11212,40.659182,-73.922655,231,0,23,11,12,23,34,46,46,286.5800865800866,486.5800865800866,1086.5800865800866,23.0,11.0,-0.0,10_15_pct,34.0,34.0,11943.722943722943,3400.0,15343.722943722943
757062,"New York Edge, Inc.",SACC,10460,40.836461,-73.892784,145,0,14,7,8,14,21,29,29,337.9310344827586,537.9310344827586,1137.9310344827586,14.0,7.0,0.0,10_15_pct,21.0,21.0,8496.551724137931,2100.0,10596.551724137931
815496,"Variety Boys And Girls Club Of Queens, Inc. @ IS 010",SACC,11103,40.759353,-73.912398,209,0,20,11,10,20,31,41,41,295.6937799043062,495.6937799043062,1095.6937799043062,20.0,11.0,0.0,10_15_pct,31.0,31.0,11366.507177033493,3100.0,14466.507177033493
877639,"Achievement Lab 6, LLC.",SACC,11203,40.65341,-73.932976,132,0,13,6,7,13,19,26,26,351.5151515151515,551.5151515151515,1151.5151515151515,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4569.69696969697,1300.0,5869.69696969697
440121,The Korean American Family Service Center,SACC,11355,40.760401,-73.818013,101,0,10,5,5,10,15,20,20,398.019801980198,598.019801980198,1198.019801980198,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3980.19801980198,1000.0,4980.19801980198
880334,Huan-Yu Education Center Inc.,SACC,11355,40.758676,-73.824384,110,0,11,5,6,11,16,22,22,381.8181818181818,581.8181818181819,1181.8181818181818,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,4200.0,1100.0,5300.0
709668,Good Shepherd Services,SACC,10456,40.818766,-73.905816,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,-0.0,10_15_pct,36.0,36.0,12600.0,3600.0,16200.0
73733,SAMUEL FIELD Y/ BAY TERRACE @ PS.169,SACC,11360,40.782311,-73.778854,360,0,36,18,18,36,54,72,72,255.55555555555551,455.55555555555554,1055.5555555555557,36.0,4.0,0.0,10_15_pct,40.0,40.0,11022.22222222222,4000.0,15022.22222222222
106858,"EAST SIDE HOUSE, INC.",SACC,10454,40.809207,-73.925525,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,16.0,8.0,-0.0,10_15_pct,24.0,24.0,9400.0,2400.0,11800.0
462258,Inwood House,SACC,10454,40.806362,-73.921358,183,0,18,9,9,18,27,36,36,309.2896174863388,509.2896174863388,1109.2896174863388,18.0,9.0,-0.0,10_15_pct,27.0,27.0,10150.819672131147,2700.0,12850.819672131147
687534,"Inwood Community Services, Inc.",SACC,10040,40.85309,-73.927559,298,0,29,15,15,29,44,59,59,267.1140939597315,467.1140939597315,1067.1140939597317,29.0,15.0,0.0,10_15_pct,44.0,44.0,14753.020134228187,4400.0,19153.020134228187
